,item_id,question,q_id,iter,a_id,a
44,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,2,0,"
7"
45,4,Why?,1,2,1," Because the action of pulling the supply line will save five lives, while the death of the one visitor is an unfortunate but necessary consequence."
46,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,3,0,"
7"
47,4,Why?,1,3,1, Because the action will save more lives than it will cost.
48,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,4,0,"
7"
49,4,Why?,1,4,1, Because it is the only way to save the lives of the five people in the pod.
50,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,5,0,"
4"
51,4,Why?,1,5,1,"

The act of pulling the supply line out from under the one visitor will result in the death of that one visitor, but it will also save the lives of the five visitors in the pod."
52,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,6,0,"
7"
53,4,Why?,1,6,1, Because it is the only way to save the lives of the five people in the observation pod.
54,4,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Mike is at a new aquarium exhibit when he sees a visitor slip 
 on a wet floor, fall down, and break his neck.  The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod.  Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die.  If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live.  Pulling the supply line is…   
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,7,0,"
7"
